GEO_ID,NAME,,P1_001N,P1_001NA,P1_002N,P1_002NA,P1_003N,P1_003NA,P1_004N,P1_004NA,P1_005N,P1_005NA,P1_006N,P1_006NA,P1_007N,P1_007NA,P1_008N,P1_008NA,P1_009N,P1_009NA,P1_010N,P1_010NA,P1_011N,P1_011NA,P1_012N,P1_012NA,P1_013N,P1_013NA,P1_014N,P1_014NA,P1_015N,P1_015NA,P1_016N,P1_016NA,P1_017N,P1_017NA,P1_018N,P1_018NA,P1_019N,P1_019NA,P1_020N,P1_020NA,P1_021N,P1_021NA,P1_022N,P1_022NA,P1_023N,P1_023NA,P1_024N,P1_024NA,P1_025N,P1_025NA,P1_026N,P1_026NA,P1_027N,P1_027NA,P1_028N,P1_028NA,P1_029N,P1_029NA,P1_030N,P1_030NA,P1_031N,P1_031NA,P1_032N,P1_032NA,P1_033N,P1_033NA,P1_034N,P1_034NA,P1_035N,P1_035NA,P1_036N,P1_036NA,P1_037N,P1_037NA,P1_038N,P1_038NA,P1_039N,P1_039NA,P1_040N,P1_040NA,P1_041N,P1_041NA,P1_042N,P1_042NA,P1_043N,P1_043NA,P1_044N,P1_044NA,P1_045N,P1_045NA,P1_046N,P1_046NA,P1_047N,P1_047NA,P1_048N,P1_048NA,P1_049N,P1_049NA,P1_050N,P1_050NA,P1_051N,P1_051NA,P1_052N,P1_052NA,P1_053N,P1_053NA,P1_054N,P1_054NA,P1_055N,P1_055NA,P1_056N,P1_056NA,P1_057N,P1_057NA,P1_058N,P1_058NA,P1_059N,P1_059NA,P1_060N,P1_060NA,P1_061N,P1_061NA,P1_062N,P1_062NA,P1_063N,P1_063NA,P1_064N,P1_064NA,P1_065N,P1_065NA,P1_066N,P1_066NA,P1_067N,P1_067NA,P1_068N,P1_068NA,P1_069N,P1_069NA,P1_070N,P1_070NA,P1_071N,P1_071NA
0500000US39077,Huron County, Ohio,58565,null,54918,null,52412,null,605,null,201,null,221,null,14,null,1465,null,3647,null,3503,null,557,null,1028,null,144,null,18,null,1675,null,14,null,3,null,2,null,31,null,0,null,1,null,23,null,6,null,1,null,0,null,137,null,75,null,0,null,0,null,16,null,8,null,0,null,17,null,9,null,5,null,0,null,0,null,0,null,0,null,0,null,3,null,4,null,0,null,0,null,0,null,0,null,6,null,0,null,0,null,3,null,0,null,2,null,0,null,1,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,1,null,1,null
0500000US39079,Jackson County, Ohio,32653,null,31425,null,30956,null,159,null,107,null,105,null,1,null,97,null,1228,null,1169,null,190,null,620,null,42,null,12,null,270,null,5,null,6,null,2,null,8,null,1,null,0,null,7,null,2,null,3,null,1,null,52,null,32,null,2,null,3,null,0,null,0,null,2,null,3,null,3,null,2,null,1,null,2,null,0,null,1,null,0,null,0,null,0,null,0,null,0,null,1,null,0,null,7,null,1,null,0,null,6,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null
0500000US39081,Jefferson County, Ohio,65249,null,61608,null,56954,null,3687,null,136,null,344,null,33,null,454,null,3641,null,3443,null,1014,null,1101,null,189,null,3,null,1046,null,30,null,5,null,1,null,30,null,0,null,6,null,2,null,8,null,8,null,0,null,181,null,85,null,8,null,10,null,14,null,17,null,0,null,21,null,8,null,4,null,10,null,0,null,0,null,0,null,3,null,0,null,0,null,1,null,0,null,0,null,0,null,13,null,5,null,0,null,5,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,3,null,0,null,4,null,1,null,3,null,0,null,0,null,0,null,0,null,0,null,0,null
0500000US39083,Knox County, Ohio,62721,null,60100,null,58400,null,566,null,147,null,367,null,20,null,600,null,2621,null,2480,null,411,null,1035,null,175,null,38,null,735,null,12,null,13,null,0,null,32,null,2,null,0,null,18,null,4,null,2,null,3,null,116,null,41,null,5,null,4,null,30,null,7,null,0,null,9,null,10,null,2,null,2,null,0,null,0,null,3,null,0,null,0,null,0,null,0,null,2,null,0,null,1,null,22,null,2,null,0,null,6,null,1,null,6,null,0,null,0,null,1,null,0,null,0,null,0,null,0,null,0,null,6,null,0,null,3,null,0,null,3,null,0,null,0,null,0,null,0,null,0,null,0,null
0500000US39085,Lake County, Ohio,232603,null,219780,null,199296,null,11022,null,546,null,3273,null,39,null,5604,null,12823,null,12229,null,2372,null,3044,null,1127,null,74,null,5135,null,116,null,45,null,4,null,174,null,6,null,0,null,93,null,31,null,8,null,0,null,562,null,240,null,44,null,3,null,75,null,28,null,0,null,100,null,36,null,8,null,4,null,10,null,0,null,10,null,0,null,0,null,0,null,0,null,3,null,0,null,1,null,26,null,2,null,0,null,6,null,5,null,11,null,0,null,0,null,0,null,0,null,1,null,0,null,1,null,0,null,0,null,0,null,5,null,0,null,5,null,0,null,0,null,0,null,0,null,1,null,1,null
0500000US39087,Lawrence County, Ohio,58240,null,56004,null,54258,null,1115,null,136,null,225,null,10,null,260,null,2236,null,2121,null,610,null,975,null,99,null,8,null,390,null,15,null,2,null,7,null,3,null,2,null,0,null,2,null,1,null,7,null,0,null,103,null,60,null,0,null,1,null,21,null,8,null,2,null,8,null,0,null,3,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,10,null,4,null,0,null,5,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,1,null,0,null,0,null,2,null,0,null,0,null,0,null,0,null,0,null,2,null,0,null,0,null
0500000US39089,Licking County, Ohio,178519,null,168745,null,154070,null,7213,null,452,null,5028,null,52,null,1930,null,9774,null,9295,null,2240,null,3419,null,869,null,72,null,2364,null,84,null,42,null,11,null,126,null,9,null,5,null,10,null,22,null,22,null,0,null,437,null,259,null,19,null,1,null,34,null,28,null,0,null,61,null,26,null,0,null,0,null,0,null,0,null,0,null,0,null,8,null,0,null,0,null,0,null,0,null,1,null,42,null,10,null,0,null,21,null,4,null,0,null,0,null,6,null,0,null,0,null,0,null,1,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null
0500000US39091,Logan County, Ohio,46150,null,43617,null,42049,null,677,null,99,null,327,null,14,null,451,null,2533,null,2371,null,590,null,858,null,198,null,31,null,612,null,26,null,10,null,0,null,28,null,1,null,0,null,9,null,1,null,7,null,0,null,147,null,45,null,7,null,1,null,31,null,16,null,13,null,18,null,2,null,8,null,1,null,0,null,0,null,3,null,0,null,0,null,0,null,1,null,1,null,0,null,0,null,10,null,0,null,0,null,6,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,1,null,1,null,2,null,0,null,0,null,4,null,0,null,0,null,3,null,1,null,0,null,0,null,1,null,1,null
0500000US39093,Lorain County, Ohio,312964,null,286958,null,247300,null,24863,null,920,null,3623,null,75,null,10177,null,26006,null,24479,null,5401,null,4644,null,1384,null,94,null,11589,null,279,null,72,null,20,null,732,null,12,null,2,null,99,null,36,null,55,null,60,null,1345,null,507,null,92,null,4,null,342,null,36,null,1,null,183,null,48,null,39,null,14,null,0,null,1,null,64,null,5,null,0,null,2,null,0,null,5,null,2,null,0,null,176,null,26,null,10,null,105,null,6,null,4,null,3,null,3,null,17,null,0,null,2,null,0,null,0,null,0,null,0,null,0,null,6,null,3,null,0,null,0,null,3,null,0,null,0,null,0,null,0,null
0500000US39095,Lucas County, Ohio,431279,null,399104,null,295109,null,85081,null,1433,null,7185,null,136,null,10160,null,32175,null,30131,null,9426,null,5548,null,1941,null,68,null,11082,null,757,null,214,null,41,null,821,null,8,null,6,null,74,null,43,null,93,null,9,null,1872,null,842,null,159,null,17,null,368,null,96,null,0,null,266,null,24,null,48,null,10,null,14,null,0,null,21,null,1,null,0,null,3,null,0,null,3,null,0,null,0,null,153,null,53,null,17,null,63,null,6,null,3,null,0,null,3,null,3,null,0,null,0,null,2,null,0,null,2,null,0,null,1,null,18,null,7,null,8,null,0,null,0,null,0,null,3,null,1,null,1,null
0500000US39097,Madison County, Ohio,43824,null,41737,null,38046,null,2686,null,72,null,256,null,4,null,673,null,2087,null,1995,null,472,null,739,null,161,null,5,null,574,null,9,null,10,null,2,null,6,null,0,null,0,null,10,null,3,null,1,null,3,null,73,null,42,null,5,null,6,null,5,null,4,null,0,null,4,null,1,null,0,null,1,null,0,null,0,null,0,null,0,null,4,null,0,null,0,null,0,null,0,null,1,null,15,null,9,null,0,null,1,null,0,null,2,null,2,null,0,null,0,null,0,null,0,null,0,null,0,null,1,null,0,null,0,null,4,null,2,null,0,null,0,null,0,null,0,null,2,null,0,null,0,null
0500000US39099,Mahoning County, Ohio,228614,null,215181,null,172721,null,34835,null,528,null,1981,null,77,null,5039,null,13433,null,12559,null,3145,null,2450,null,758,null,49,null,5122,null,313,null,48,null,8,null,535,null,5,null,8,null,52,null,11,null,36,null,19,null,737,null,370,null,46,null,9,null,130,null,17,null,1,null,86,null,30,null,1,null,6,null,4,null,2,null,35,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,127,null,11,null,0,null,103,null,0,null,2,null,0,null,10,null,0,null,0,null,0,null,0,null,0,null,1,null,0,null,0,null,10,null,4,null,4,null,0,null,2,null,0,null,0,null,0,null,0,null
0500000US39101,Marion County, Ohio,65359,null,62259,null,56754,null,4107,null,193,null,362,null,16,null,827,null,3100,null,2946,null,904,null,975,null,132,null,26,null,806,null,30,null,4,null,0,null,53,null,1,null,2,null,1,null,0,null,7,null,5,null,126,null,52,null,13,null,0,null,20,null,0,null,0,null,11,null,17,null,5,null,1,null,4,null,0,null,1,null,0,null,0,null,0,null,0,null,0,null,2,null,0,null,21,null,0,null,0,null,11,null,0,null,0,null,0,null,0,null,6,null,0,null,4,null,0,null,0,null,0,null,0,null,0,null,6,null,4,null,1,null,0,null,1,null,0,null,0,null,1,null,1,null
0500000US39103,Medina County, Ohio,182470,null,173391,null,167082,null,2344,null,250,null,2212,null,34,null,1469,null,9079,null,8674,null,1150,null,2803,null,931,null,58,null,3567,null,21,null,14,null,3,null,71,null,7,null,0,null,8,null,11,null,27,null,3,null,367,null,102,null,15,null,5,null,55,null,22,null,0,null,91,null,30,null,33,null,1,null,2,null,0,null,6,null,0,null,5,null,0,null,0,null,0,null,0,null,0,null,28,null,5,null,2,null,13,null,0,null,5,null,0,null,2,null,1,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,10,null,3,null,6,null,0,null,0,null,0,null,1,null,0,null,0,null
0500000US39105,Meigs County, Ohio,22210,null,21566,null,21250,null,153,null,50,null,23,null,0,null,90,null,644,null,607,null,97,null,338,null,15,null,6,null,151,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,33,null,14,null,4,null,2,null,2,null,0,null,0,null,0,null,2,null,5,null,0,null,0,null,1,null,0,null,0,null,0,null,0,null,1,null,0,null,0,null,2,null,1,null,0,null,0,null,0,null,0,null,1,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,3,null,0,null,3,null,0,null,0,null,0,null,0,null,0,null,0,null
0500000US39107,Mercer County, Ohio,42528,null,41437,null,40057,null,204,null,82,null,189,null,566,null,339,null,1091,null,1013,null,163,null,333,null,87,null,5,null,399,null,9,null,0,null,0,null,6,null,0,null,0,null,4,null,7,null,0,null,0,null,77,null,28,null,18,null,0,null,0,null,7,null,0,null,16,null,3,null,2,null,1,null,0,null,0,null,0,null,0,null,2,null,0,null,0,null,0,null,0,null,0,null,1,null,0,null,0,null,0,null,1,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null
0500000US39109,Miami County, Ohio,108774,null,103172,null,97622,null,2593,null,195,null,1644,null,21,null,1097,null,5602,null,5335,null,1503,null,1686,null,526,null,38,null,1399,null,47,null,20,null,0,null,72,null,2,null,0,null,10,null,21,null,11,null,0,null,247,null,114,null,14,null,12,null,33,null,18,null,0,null,30,null,19,null,0,null,0,null,0,null,4,null,0,null,3,null,0,null,0,null,0,null,0,null,0,null,0,null,19,null,3,null,2,null,12,null,0,null,1,null,0,null,0,null,0,null,1,null,0,null,0,null,0,null,0,null,0,null,0,null,1,null,0,null,0,null,0,null,0,null,1,null,0,null,0,null,0,null
0500000US39111,Monroe County, Ohio,13385,null,13030,null,12945,null,19,null,12,null,21,null,3,null,30,null,355,null,334,null,24,null,164,null,27,null,8,null,95,null,2,null,0,null,0,null,3,null,2,null,0,null,0,null,8,null,1,null,0,null,19,null,3,null,4,null,0,null,0,null,7,null,0,null,4,null,0,null,1,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,1,null,0,null,0,null,0,null,0,null,1,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,1,null,0,null,0,null,1,null,0,null,0,null,0,null,0,null,0,null
0500000US39113,Montgomery County, Ohio,537309,null,503265,null,365077,null,113728,null,1374,null,12814,null,258,null,10014,null,34044,null,31431,null,8769,null,7669,null,3505,null,194,null,8684,null,1033,null,329,null,67,null,860,null,35,null,0,null,102,null,86,null,75,null,23,null,2349,null,1099,null,222,null,29,null,288,null,114,null,10,null,258,null,149,null,67,null,5,null,46,null,9,null,26,null,17,null,3,null,0,null,4,null,3,null,0,null,0,null,227,null,66,null,18,null,110,null,15,null,12,null,0,null,1,null,0,null,0,null,5,null,0,null,0,null,0,null,0,null,0,null,32,null,14,null,11,null,5,null,0,null,0,null,2,null,5,null,5,null
0500000US39115,Morgan County, Ohio,13802,null,13092,null,12568,null,405,null,20,null,24,null,4,null,71,null,710,null,572,null,239,null,203,null,14,null,2,null,82,null,19,null,0,null,0,null,7,null,0,null,2,null,2,null,0,null,0,null,2,null,132,null,110,null,5,null,2,null,0,null,0,null,0,null,6,null,0,null,0,null,1,null,5,null,0,null,0,null,0,null,0,null,0,null,3,null,0,null,0,null,0,null,3,null,2,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,1,null,0,null,0,null,0,null,3,null,0,null,3,null,0,null,0,null,0,null,0,null,0,null,0,null
0500000US39117,Morrow County, Ohio,34950,null,33512,null,32933,null,159,null,88,null,90,null,8,null,234,null,1438,null,1359,null,159,null,656,null,79,null,9,null,429,null,0,null,0,null,0,null,16,null,0,null,0,null,8,null,0,null,3,null,0,null,75,null,27,null,1,null,1,null,4,null,12,null,3,null,10,null,6,null,6,null,5,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,3,null,0,null,0,null,2,null,0,null,0,null,0,null,1,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,1,null,1,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null
0500000US39119,Muskingum County, Ohio,86410,null,81455,null,77309,null,3032,null,149,null,391,null,8,null,566,null,4955,null,4564,null,1926,null,1398,null,185,null,19,null,881,null,77,null,0,null,0,null,59,null,1,null,0,null,10,null,6,null,0,null,2,null,378,null,299,null,4,null,9,null,26,null,11,null,0,null,9,null,7,null,6,null,0,null,0,null,0,null,2,null,0,null,0,null,0,null,5,null,0,null,0,null,0,null,10,null,1,null,0,null,5,null,2,null,0,null,0,null,1,null,0,null,0,null,0,null,0,null,1,null,0,null,0,null,0,null,3,null,1,null,2,null,0,null,0,null,0,null,0,null,0,null,0,null
0500000US39121,Noble County, Ohio,14115,null,13783,null,12886,null,757,null,34,null,23,null,0,null,83,null,332,null,285,null,23,null,160,null,18,null,2,null,71,null,1,null,1,null,0,null,5,null,0,null,0,null,0,null,0,null,3,null,1,null,38,null,1,null,7,null,0,null,9,null,4,null,0,null,7,null,0,null,5,null,0,null,0,null,0,null,0,null,4,null,0,null,0,null,0,null,1,null,0,null,0,null,9,null,2,null,2,null,0,null,0,null,0,null,0,null,0,null,5,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null
0500000US39123,Ottawa County, Ohio,40364,null,38374,null,37275,null,358,null,78,null,174,null,7,null,482,null,1990,null,1926,null,251,null,553,null,97,null,7,null,992,null,15,null,0,null,0,null,4,null,0,null,0,null,2,null,2,null,3,null,0,null,52,null,12,null,4,null,2,null,6,null,2,null,1,null,7,null,13,null,1,null,0,null,0,null,0,null,3,null,1,null,0,null,0,null,0,null,0,null,0,null,0,null,12,null,3,null,0,null,4,null,0,null,2,null,0,null,0,null,2,null,0,null,0,null,0,null,1,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null
0500000US39125,Paulding County, Ohio,18806,null,17906,null,17255,null,155,null,91,null,30,null,5,null,370,null,900,null,839,null,110,null,329,null,16,null,3,null,356,null,0,null,3,null,0,null,1,null,7,null,0,null,5,null,3,null,6,null,0,null,58,null,16,null,2,null,0,null,5,null,2,null,6,null,12,null,0,null,3,null,0,null,0,null,0,null,9,null,0,null,3,null,0,null,0,null,0,null,0,null,0,null,3,null,0,null,0,null,1,null,0,null,0,null,0,null,0,null,2,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null
0500000US39127,Perry County, Ohio,35408,null,34080,null,33710,null,90,null,100,null,67,null,0,null,113,null,1328,null,1252,null,158,null,693,null,42,null,4,null,344,null,0,null,0,null,0,null,0,null,7,null,0,null,0,null,0,null,3,null,1,null,63,null,22,null,0,null,0,null,1,null,17,null,0,null,12,null,9,null,0,null,1,null,0,null,0,null,0,null,0,null,0,null,1,null,0,null,0,null,0,null,0,null,9,null,0,null,0,null,7,null,1,null,1,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,1,null,1,null,0,null,0,null,0,null,0,null,0,null,3,null,3,null
0500000US39129,Pickaway County, Ohio,58539,null,55735,null,52734,null,2159,null,164,null,300,null,11,null,367,null,2804,null,2646,null,524,null,1151,null,193,null,7,null,722,null,14,null,1,null,2,null,21,null,2,null,0,null,0,null,5,null,3,null,1,null,144,null,69,null,12,null,0,null,13,null,16,null,1,null,16,null,9,null,2,null,0,null,0,null,0,null,1,null,0,null,4,null,1,null,0,null,0,null,0,null,0,null,10,null,0,null,4,null,3,null,0,null,0,null,0,null,0,null,3,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,4,null,0,null,1,null,0,null,3,null,0,null,0,null,0,null,0,null
0500000US39131,Pike County, Ohio,27088,null,26017,null,25559,null,190,null,115,null,70,null,7,null,76,null,1071,null,981,null,190,null,506,null,37,null,10,null,198,null,5,null,6,null,0,null,8,null,2,null,3,null,4,null,5,null,7,null,0,null,70,null,38,null,5,null,8,null,1,null,7,null,3,null,6,null,0,null,0,null,0,null,0,null,0,null,0,null,1,null,0,null,0,null,0,null,0,null,0,null,1,null,20,null,5,null,3,null,12,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null
0500000US39133,Portage County, Ohio,161791,null,152843,null,139778,null,8037,null,277,null,3425,null,46,null,1280,null,8948,null,8489,null,1694,null,2721,null,812,null,81,null,2890,null,116,null,36,null,0,null,102,null,1,null,0,null,16,null,12,null,1,null,7,null,426,null,203,null,35,null,0,null,58,null,22,null,12,null,53,null,17,null,17,null,0,null,7,null,0,null,0,null,0,null,2,null,0,null,0,null,0,null,0,null,0,null,28,null,7,null,0,null,13,null,0,null,1,null,0,null,3,null,0,null,0,null,0,null,4,null,0,null,0,null,0,null,0,null,5,null,0,null,3,null,2,null,0,null,0,null,0,null,0,null,0,null
0500000US39135,Preble County, Ohio,40999,null,39470,null,38857,null,186,null,91,null,162,null,4,null,170,null,1529,null,1468,null,249,null,742,null,122,null,3,null,329,null,5,null,0,null,0,null,11,null,0,null,0,null,0,null,7,null,0,null,0,null,49,null,14,null,2,null,1,null,1,null,8,null,0,null,22,null,0,null,0,null,0,null,0,null,0,null,1,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,11,null,6,null,1,null,0,null,0,null,3,null,0,null,0,null,1,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,1,null,0,null,1,null,0,null,0,null,0,null,0,null,0,null,0,null
0500000US39137,Putnam County, Ohio,34451,null,33331,null,32077,null,125,null,56,null,64,null,3,null,1006,null,1120,null,1041,null,116,null,241,null,42,null,16,null,600,null,0,null,0,null,5,null,7,null,0,null,0,null,11,null,0,null,2,null,1,null,63,null,6,null,4,null,3,null,8,null,8,null,0,null,16,null,3,null,3,null,6,null,0,null,0,null,2,null,3,null,0,null,0,null,0,null,0,null,0,null,1,null,16,null,8,null,0,null,4,null,0,null,3,null,0,null,0,null,0,null,0,null,1,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null
0500000US39139,Richland County, Ohio,124936,null,118572,null,105139,null,11312,null,246,null,793,null,58,null,1024,null,6364,null,6081,null,1946,null,1956,null,340,null,43,null,1473,null,101,null,17,null,10,null,139,null,1,null,0,null,26,null,11,null,17,null,1,null,264,null,146,null,20,null,0,null,42,null,8,null,7,null,23,null,4,null,7,null,1,null,1,null,0,null,1,null,0,null,1,null,0,null,0,null,3,null,0,null,0,null,17,null,0,null,1,null,11,null,2,null,0,null,0,null,3,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,2,null,0,null,2,null,0,null,0,null,0,null,0,null,0,null,0,null
0500000US39141,Ross County, Ohio,77093,null,73149,null,68104,null,4044,null,212,null,372,null,20,null,397,null,3944,null,3705,null,1170,null,1459,null,220,null,10,null,741,null,29,null,5,null,0,null,33,null,16,null,0,null,7,null,2,null,12,null,1,null,227,null,138,null,26,null,0,null,23,null,1,null,1,null,19,null,16,null,0,null,1,null,0,null,0,null,0,null,1,null,0,null,0,null,0,null,1,null,0,null,0,null,7,null,3,null,0,null,4,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,5,null,3,null,0,null,0,null,2,null,0,null,0,null,0,null,0,null
0500000US39143,Sandusky County, Ohio,58896,null,54547,null,50425,null,1886,null,197,null,202,null,8,null,1829,null,4349,null,4178,null,1008,null,846,null,166,null,4,null,2052,null,18,null,2,null,0,null,53,null,0,null,0,null,14,null,9,null,6,null,0,null,162,null,60,null,3,null,3,null,52,null,4,null,6,null,23,null,2,null,7,null,0,null,0,null,0,null,1,null,1,null,0,null,0,null,0,null,0,null,0,null,0,null,5,null,0,null,2,null,1,null,2,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,2,null,0,null,0,null,2,null,0,null,0,null,0,null,2,null,2,null
0500000US39145,Scioto County, Ohio,74008,null,71077,null,67925,null,2075,null,264,null,274,null,12,null,527,null,2931,null,2810,null,651,null,1404,null,122,null,20,null,550,null,20,null,6,null,3,null,15,null,0,null,1,null,10,null,0,null,1,null,7,null,106,null,63,null,2,null,4,null,4,null,0,null,0,null,16,null,8,null,5,null,0,null,0,null,0,null,0,null,1,null,1,null,1,null,0,null,0,null,0,null,1,null,14,null,0,null,0,null,1,null,4,null,2,null,4,null,1,null,0,null,0,null,0,null,0,null,2,null,0,null,0,null,0,null,1,null,0,null,0,null,0,null,0,null,1,null,0,null,0,null,0,null
0500000US39147,Seneca County, Ohio,55069,null,52149,null,49358,null,1380,null,120,null,363,null,37,null,891,null,2920,null,2733,null,743,null,745,null,159,null,9,null,1004,null,20,null,6,null,0,null,26,null,6,null,0,null,5,null,3,null,4,null,3,null,176,null,67,null,9,null,6,null,21,null,13,null,0,null,25,null,11,null,15,null,1,null,0,null,0,null,7,null,0,null,0,null,0,null,0,null,0,null,1,null,0,null,6,null,6,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,5,null,0,null,3,null,2,null,0,null,0,null,0,null,0,null,0,null
